weather_date,weather_code,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,weather_condition
2007-09-29,0,23.9,14.6,0.0,20.6,Clear sky
2007-09-30,3,21.9,12.6,0.0,12.7,Overcast
2007-10-01,3,19.8,13.3,0.0,12.8,Overcast
2007-10-02,51,22.8,13.7,0.5,14.8,Light drizzle
2007-10-03,51,25.3,17.4,0.8,10.8,Light drizzle
2007-10-04,3,28.1,18.6,0.0,9.9,Overcast
2007-10-05,3,26.9,18.5,0.0,9.7,Overcast
2007-10-06,2,28.6,17.5,0.0,11.6,Partly cloudy
2007-10-07,51,26.3,18.2,0.4,13.9,Light drizzle
2007-10-08,3,30.9,18.1,0.0,19.6,Overcast
2007-10-09,51,24.5,17.6,0.8,20.2,Light drizzle
2007-10-10,61,22.8,16.7,4.8,11.5,Slight rain
2007-10-11,63,20.7,14.4,15.9,21.4,Moderate rain
2007-10-12,51,16.0,10.2,1.9,29.0,Light drizzle
2007-10-13,3,15.7,7.6,0.0,15.2,Overcast
2007-10-14,3,17.4,8.1,0.0,20.2,Overcast
2007-10-15,3,19.3,8.4,0.0,13.9,Overcast
2007-10-16,3,20.0,10.3,0.0,8.9,Overcast
2007-10-17,3,22.8,13.3,0.0,10.3,Overcast
2007-10-18,3,25.1,14.4,0.0,11.9,Overcast
2007-10-19,61,22.7,19.5,11.4,21.5,Slight rain
2007-10-20,53,21.1,15.3,1.0,21.8,Moderate drizzle
2007-10-21,0,23.1,11.7,0.0,16.0,Clear sky
2007-10-22,3,23.9,12.2,0.0,14.8,Overcast
2007-10-23,3,24.8,16.6,0.0,26.9,Overcast
2007-10-24,55,22.6,14.4,5.5,17.8,Dense drizzle
2007-10-25,61,13.2,11.0,6.8,17.8,Slight rain
2007-10-26,61,14.9,12.0,5.6,18.7,Slight rain
2007-10-27,63,19.7,13.6,23.7,27.9,Moderate rain
2007-10-28,2,13.2,7.8,0.0,22.7,Partly cloudy
2007-10-29,2,11.4,3.9,0.0,12.3,Partly cloudy
2007-10-30,2,16.1,5.3,0.0,11.7,Partly cloudy
2007-10-31,3,16.9,5.9,0.0,17.0,Overcast
2007-11-01,51,18.3,10.0,0.2,15.7,Light drizzle
2007-11-02,3,12.4,6.1,0.0,17.1,Overcast
2007-11-03,51,10.6,7.4,0.5,25.7,Light drizzle
2007-11-04,51,13.6,5.8,0.2,18.0,Light drizzle
2007-11-05,3,13.6,3.5,0.0,19.4,Overcast
2007-11-06,61,12.8,6.2,6.9,20.6,Slight rain
2007-11-07,3,10.1,2.9,0.0,21.7,Overcast
2007-11-08,3,6.8,-0.4,0.0,8.9,Overcast
2007-11-09,53,8.6,2.0,4.2,8.7,Moderate drizzle
2007-11-10,61,7.8,2.6,7.8,18.5,Slight rain
2007-11-11,0,7.8,-0.7,0.0,12.5,Clear sky
2007-11-12,51,8.8,3.0,0.2,10.2,Light drizzle
2007-11-13,53,15.0,7.3,2.0,12.2,Moderate drizzle
2007-11-14,3,13.9,3.5,0.0,17.0,Overcast
2007-11-15,61,14.7,5.6,10.1,26.3,Slight rain
2007-11-16,3,7.7,2.9,0.0,29.3,Overcast
2007-11-17,3,8.3,0.9,0.0,17.4,Overcast
2007-11-18,51,6.5,3.3,0.3,13.8,Light drizzle
2007-11-19,53,6.2,3.2,4.0,17.6,Moderate drizzle
2007-11-20,61,7.9,2.8,3.0,12.6,Slight rain
2007-11-21,3,13.3,3.3,0.0,7.9,Overcast
2007-11-22,51,19.4,6.8,0.5,23.6,Light drizzle
2007-11-23,3,5.2,-0.6,0.0,24.2,Overcast
2007-11-24,3,2.9,-3.9,0.0,12.1,Overcast
2007-11-25,3,8.4,-1.9,0.0,11.5,Overcast
2007-11-26,61,15.1,2.6,11.8,22.5,Slight rain
2007-11-27,55,15.8,5.6,2.8,28.1,Dense drizzle
2007-11-28,3,6.4,1.2,0.0,19.1,Overcast
2007-11-29,3,10.2,2.7,0.0,16.3,Overcast
2007-11-30,3,5.6,-0.2,0.0,18.1,Overcast
2007-12-01,3,2.5,-1.8,0.0,22.0,Overcast
2007-12-02,71,3.5,-3.0,1.7,9.1,Slight snow fall
2007-12-03,63,6.9,0.3,8.9,27.9,Moderate rain
2007-12-04,71,1.0,-2.1,0.2,35.1,Slight snow fall
2007-12-05,71,-0.1,-3.9,0.7,15.6,Slight snow fall
2007-12-06,3,0.5,-5.8,0.0,18.8,Overcast
2007-12-07,71,2.3,-5.1,0.1,10.6,Slight snow fall
2007-12-08,3,7.6,-1.6,0.0,10.5,Overcast
2007-12-09,63,2.5,-2.2,6.1,9.4,Moderate rain
2007-12-10,61,4.9,2.4,7.0,9.4,Slight rain
2007-12-11,51,7.2,-2.4,0.2,16.2,Light drizzle
2007-12-12,51,11.5,0.3,0.2,22.3,Light drizzle
2007-12-13,75,1.3,-1.7,20.5,15.3,Heavy snow fall
2007-12-14,3,5.6,-1.6,0.0,15.2,Overcast
2007-12-15,71,-0.4,-4.7,0.1,18.0,Slight snow fall
2007-12-16,73,7.1,-0.2,19.4,30.6,Moderate snow fall
2007-12-17,3,0.2,-4.5,0.0,35.5,Overcast
2007-12-18,3,3.2,-3.8,0.0,11.7,Overcast
2007-12-19,51,6.1,-2.7,0.2,9.7,Light drizzle
2007-12-20,3,6.3,-2.0,0.0,15.8,Overcast
2007-12-21,51,3.9,-1.7,0.6,16.2,Light drizzle
2007-12-22,3,6.0,1.5,0.0,14.3,Overcast
2007-12-23,63,12.9,5.1,22.9,33.1,Moderate rain
2007-12-24,51,11.0,1.4,0.1,23.7,Light drizzle
2007-12-25,3,6.5,-0.9,0.0,12.1,Overcast
2007-12-26,73,3.3,-2.9,4.8,18.7,Moderate snow fall
2007-12-27,51,3.3,1.0,0.3,18.7,Light drizzle
2007-12-28,51,8.0,0.8,0.3,12.4,Light drizzle
2007-12-29,63,10.6,2.3,11.9,20.7,Moderate rain
2007-12-30,55,5.0,-0.5,3.7,15.0,Dense drizzle
2007-12-31,71,7.0,-0.2,6.5,24.3,Slight snow fall
2008-01-01,61,7.5,-1.6,3.8,24.0,Slight rain
2008-01-02,2,1.1,-7.4,0.0,27.1,Partly cloudy
2008-01-03,1,-6.0,-10.5,0.0,25.5,Mainly clear
2008-01-04,3,1.9,-8.8,0.0,18.1,Overcast
2008-01-05,51,5.4,-4.9,0.2,11.2,Light drizzle
2008-01-06,51,8.2,0.3,1.0,10.2,Light drizzle
2008-01-07,3,14.5,2.7,0.0,11.2,Overcast
2008-01-08,3,15.8,7.3,0.0,14.5,Overcast
2008-01-09,55,14.9,6.2,1.8,25.9,Dense drizzle
2008-01-10,3,8.4,0.3,0.0,13.0,Overcast
2008-01-11,61,13.7,4.5,12.4,18.6,Slight rain
2008-01-12,3,8.6,0.9,0.0,10.9,Overcast
2008-01-13,71,6.5,-1.5,1.8,16.9,Slight snow fall
2008-01-14,75,3.4,0.8,12.1,19.1,Heavy snow fall
2008-01-15,71,3.8,-0.8,1.6,17.3,Slight snow fall
2008-01-16,3,4.5,-2.9,0.0,19.1,Overcast
2008-01-17,73,3.4,-2.8,4.5,14.4,Moderate snow fall
2008-01-18,71,7.6,0.1,3.5,19.2,Slight snow fall
2008-01-19,3,3.1,-2.1,0.0,12.8,Overcast
2008-01-20,71,0.1,-6.2,0.0,26.3,Slight snow fall
2008-01-21,0,-2.9,-9.0,0.0,23.3,Clear sky
2008-01-22,51,3.8,-6.0,0.3,23.8,Light drizzle
2008-01-23,1,4.2,-3.6,0.0,17.3,Mainly clear
2008-01-24,3,1.0,-5.0,0.0,18.0,Overcast
2008-01-25,0,0.4,-6.1,0.0,19.4,Clear sky
2008-01-26,3,-0.0,-4.7,0.0,11.7,Overcast
2008-01-27,71,2.2,-2.3,0.0,15.0,Slight snow fall
2008-01-28,0,5.0,-3.3,0.0,18.3,Clear sky
2008-01-29,51,3.9,-4.3,0.1,8.0,Light drizzle
2008-01-30,61,7.2,-1.2,2.3,31.0,Slight rain
2008-01-31,3,3.0,-4.8,0.0,10.7,Overcast
2008-02-01,63,10.6,-1.5,21.7,27.3,Moderate rain
2008-02-02,3,7.8,-0.3,0.0,25.8,Overcast
2008-02-03,3,8.7,-2.1,0.0,8.4,Overcast
2008-02-04,73,4.2,-1.5,3.9,11.3,Moderate snow fall
2008-02-05,61,11.0,4.6,5.7,13.3,Slight rain
2008-02-06,61,17.4,6.4,9.2,23.0,Slight rain
2008-02-07,61,10.1,2.1,4.2,18.7,Slight rain
2008-02-08,3,7.9,-2.2,0.0,15.7,Overcast
2008-02-09,51,5.8,-1.2,0.6,13.6,Light drizzle
2008-02-10,51,6.4,-7.6,0.7,34.0,Light drizzle
2008-02-11,1,-3.7,-11.7,0.0,34.6,Mainly clear
2008-02-12,75,-1.3,-7.8,7.4,14.1,Heavy snow fall
2008-02-13,73,9.5,0.2,52.6,27.3,Moderate snow fall
2008-02-14,73,4.6,-2.3,0.8,22.4,Moderate snow fall
2008-02-15,3,9.2,-2.2,0.0,19.8,Overcast
2008-02-16,2,1.4,-5.0,0.0,16.1,Partly cloudy
2008-02-17,61,8.0,-4.3,4.1,19.5,Slight rain
2008-02-18,63,15.9,3.9,20.5,27.6,Moderate rain
2008-02-19,3,4.9,-1.5,0.0,31.8,Overcast
2008-02-20,3,1.2,-4.2,0.0,23.1,Overcast
2008-02-21,3,0.4,-6.7,0.0,16.9,Overcast
2008-02-22,75,0.8,-3.2,14.4,13.7,Heavy snow fall
2008-02-23,71,1.0,-3.3,0.1,12.2,Slight snow fall
2008-02-24,3,1.9,-10.3,0.0,15.6,Overcast
2008-02-25,3,6.4,-6.8,0.0,9.7,Overcast
2008-02-26,61,7.7,-3.1,12.4,18.1,Slight rain
2008-02-27,3,5.4,-4.1,0.0,22.2,Overcast
2008-02-28,3,-2.0,-7.8,0.0,22.4,Overcast
2008-02-29,73,0.5,-8.8,0.6,17.8,Moderate snow fall
2008-03-01,73,7.1,-0.4,5.9,22.3,Moderate snow fall
2008-03-02,2,5.8,-3.4,0.0,20.0,Partly cloudy
2008-03-03,3,12.6,-2.5,0.0,16.4,Overcast
2008-03-04,61,16.5,6.7,4.4,19.5,Slight rain
2008-03-05,63,12.0,2.8,21.8,31.1,Moderate rain
2008-03-06,3,8.2,-1.3,0.0,12.8,Overcast
2008-03-07,63,9.6,-1.6,10.1,18.1,Moderate rain
2008-03-08,63,14.2,4.4,36.4,36.9,Moderate rain
2008-03-09,2,5.4,-2.1,0.0,34.1,Partly cloudy
2008-03-10,3,7.8,-4.5,0.0,22.7,Overcast
2008-03-11,51,7.9,-1.3,0.5,13.1,Light drizzle
2008-03-12,3,8.8,1.6,0.0,27.0,Overcast
2008-03-13,3,6.5,-2.5,0.0,17.3,Overcast
2008-03-14,51,12.3,0.3,0.2,14.5,Light drizzle
2008-03-15,53,11.7,3.8,2.6,18.4,Moderate drizzle
2008-03-16,51,8.3,2.4,1.6,22.7,Light drizzle
2008-03-17,3,8.5,-1.1,0.0,22.2,Overcast
2008-03-18,51,6.4,-1.9,0.2,14.9,Light drizzle
2008-03-19,61,12.2,3.9,21.3,15.9,Slight rain
2008-03-20,61,13.9,2.4,6.4,34.3,Slight rain
2008-03-21,3,7.1,-0.1,0.0,29.8,Overcast
2008-03-22,71,9.3,0.3,0.1,17.9,Slight snow fall
2008-03-23,0,7.8,-3.0,0.0,16.4,Clear sky
2008-03-24,3,7.8,-2.7,0.0,13.3,Overcast
2008-03-25,3,7.3,-2.6,0.0,19.5,Overcast
2008-03-26,3,15.2,3.9,0.0,28.9,Overcast
2008-03-27,53,9.0,1.4,1.2,9.4,Moderate drizzle
2008-03-28,53,10.0,4.5,1.9,14.4,Moderate drizzle
2008-03-29,1,7.4,-0.7,0.0,21.1,Mainly clear
2008-03-30,3,6.6,-3.2,0.0,11.8,Overcast
2008-03-31,51,10.9,-1.4,1.8,19.3,Light drizzle
2008-04-01,55,18.4,10.8,2.0,27.1,Dense drizzle
2008-04-02,2,13.0,2.8,0.0,25.9,Partly cloudy
2008-04-03,3,9.4,-1.3,0.0,17.3,Overcast
2008-04-04,61,11.6,4.3,16.2,15.0,Slight rain
2008-04-05,53,15.1,9.0,1.2,16.7,Moderate drizzle
2008-04-06,3,9.8,5.4,0.0,21.9,Overcast
2008-04-07,3,8.4,4.5,0.0,20.1,Overcast
2008-04-08,3,11.8,4.0,0.0,13.5,Overcast
2008-04-09,3,13.3,2.4,0.0,12.6,Overcast
2008-04-10,53,21.6,7.1,0.5,11.8,Moderate drizzle
2008-04-11,61,12.6,8.5,3.2,16.6,Slight rain
2008-04-12,55,21.9,11.3,3.6,17.8,Dense drizzle
2008-04-13,51,13.1,7.7,0.2,19.2,Light drizzle
2008-04-14,3,12.1,2.6,0.0,17.7,Overcast
2008-04-15,2,13.6,2.5,0.0,15.9,Partly cloudy
2008-04-16,3,16.2,3.5,0.0,13.5,Overcast
2008-04-17,0,20.4,4.0,0.0,11.9,Clear sky
2008-04-18,2,25.1,7.2,0.0,11.2,Partly cloudy
2008-04-19,3,20.3,8.0,0.0,16.6,Overcast
2008-04-20,3,16.5,10.1,0.0,21.0,Overcast
2008-04-21,3,17.0,8.7,0.0,18.2,Overcast
2008-04-22,2,19.0,7.8,0.0,12.5,Partly cloudy
2008-04-23,3,23.9,9.1,0.0,12.1,Overcast
2008-04-24,2,23.9,13.3,0.0,14.4,Partly cloudy
2008-04-25,3,20.0,8.3,0.0,13.2,Overcast
2008-04-26,3,14.3,9.3,0.0,20.6,Overcast
2008-04-27,51,12.2,8.7,1.5,12.5,Light drizzle
2008-04-28,63,15.1,8.7,30.6,18.6,Moderate rain
2008-04-29,51,14.4,8.5,1.5,24.5,Light drizzle
2008-04-30,3,12.6,3.9,0.0,20.3,Overcast
2008-05-01,3,14.3,4.8,0.0,15.8,Overcast
2008-05-02,53,16.3,8.3,2.4,14.7,Moderate drizzle
2008-05-03,51,14.2,9.6,0.1,17.6,Light drizzle
2008-05-04,55,19.8,10.3,3.1,15.3,Dense drizzle
2008-05-05,51,19.8,10.1,0.1,11.8,Light drizzle
2008-05-06,3,23.2,8.7,0.0,12.1,Overcast
2008-05-07,3,21.9,9.4,0.0,15.8,Overcast
2008-05-08,55,21.4,15.4,6.2,17.9,Dense drizzle
2008-05-09,63,15.2,9.4,31.6,25.4,Moderate rain
2008-05-10,51,17.0,8.4,0.1,15.5,Light drizzle
2008-05-11,3,14.7,8.5,0.0,24.2,Overcast
2008-05-12,61,10.5,7.3,10.1,31.9,Slight rain
2008-05-13,3,19.8,8.4,0.0,21.2,Overcast
2008-05-14,3,20.7,6.7,0.0,15.3,Overcast
2008-05-15,53,21.3,10.8,1.3,10.2,Moderate drizzle
2008-05-16,63,14.3,10.4,18.4,22.5,Moderate rain
2008-05-17,55,21.4,8.6,3.1,24.7,Dense drizzle
2008-05-18,55,17.9,11.3,3.7,14.4,Dense drizzle
2008-05-19,2,14.9,7.9,0.0,28.1,Partly cloudy
2008-05-20,61,12.6,6.5,8.3,13.7,Slight rain
2008-05-21,3,18.8,6.5,0.0,19.2,Overcast
2008-05-22,53,15.8,7.5,1.2,22.1,Moderate drizzle
2008-05-23,3,19.1,9.3,0.0,21.3,Overcast
2008-05-24,3,19.9,10.0,0.0,17.3,Overcast
2008-05-25,3,23.1,10.0,0.0,13.5,Overcast
2008-05-26,3,24.8,12.0,0.0,18.8,Overcast
2008-05-27,63,27.5,17.3,9.7,18.2,Moderate rain
2008-05-28,3,19.0,11.6,0.0,21.7,Overcast
2008-05-29,0,23.3,7.9,0.0,17.7,Clear sky
2008-05-30,3,25.3,10.6,0.0,15.4,Overcast
2008-05-31,55,24.2,16.5,2.2,17.8,Dense drizzle
2008-06-01,2,26.7,18.1,0.0,21.3,Partly cloudy
2008-06-02,3,25.8,14.1,0.0,17.8,Overcast
2008-06-03,3,27.7,13.4,0.0,17.1,Overcast
2008-06-04,63,22.0,15.1,37.7,16.6,Moderate rain
2008-06-05,65,23.3,16.5,22.8,12.8,Heavy rain
2008-06-06,3,23.8,15.3,0.0,14.3,Overcast
2008-06-07,3,32.7,16.9,0.0,11.9,Overcast
2008-06-08,3,33.1,22.0,0.0,16.0,Overcast
2008-06-09,2,34.5,23.2,0.0,13.7,Partly cloudy
2008-06-10,3,33.9,22.2,0.0,16.9,Overcast
2008-06-11,55,29.1,20.9,1.1,13.2,Dense drizzle
2008-06-12,3,28.2,19.2,0.0,13.1,Overcast
2008-06-13,2,26.5,17.1,0.0,15.0,Partly cloudy
2008-06-14,63,31.1,19.1,4.7,12.3,Moderate rain
2008-06-15,53,27.3,20.0,2.0,13.6,Moderate drizzle
2008-06-16,61,26.7,19.4,7.4,16.6,Slight rain
2008-06-17,3,24.6,17.5,0.0,16.5,Overcast
2008-06-18,61,23.4,14.3,2.7,13.0,Slight rain
2008-06-19,3,22.8,13.6,0.0,10.2,Overcast
2008-06-20,2,25.6,14.3,0.0,12.7,Partly cloudy
2008-06-21,2,27.5,15.9,0.0,13.2,Partly cloudy
2008-06-22,63,26.3,19.2,7.8,16.4,Moderate rain
2008-06-23,61,25.6,19.8,10.4,9.7,Slight rain
2008-06-24,61,25.8,18.1,2.5,18.8,Slight rain
2008-06-25,3,27.6,15.5,0.0,14.2,Overcast
2008-06-26,63,26.8,19.8,6.5,14.8,Moderate rain
2008-06-27,61,30.4,19.7,1.6,11.9,Slight rain
2008-06-28,53,31.0,20.9,0.5,14.4,Moderate drizzle
2008-06-29,63,28.9,22.6,7.0,13.0,Moderate rain
2008-06-30,3,28.9,21.6,0.0,11.6,Overcast
2008-07-01,55,29.1,19.2,1.4,10.5,Dense drizzle
2008-07-02,2,29.1,19.2,0.0,13.4,Partly cloudy
2008-07-03,3,32.0,19.3,0.0,20.8,Overcast
2008-07-04,53,26.9,20.9,3.4,10.7,Moderate drizzle
2008-07-05,63,24.7,19.6,12.3,7.8,Moderate rain
2008-07-06,51,25.4,19.2,0.5,10.6,Light drizzle
2008-07-07,53,26.9,20.2,1.0,10.4,Moderate drizzle
2008-07-08,51,31.0,21.7,0.2,15.5,Light drizzle
2008-07-09,53,30.1,22.2,3.5,19.9,Moderate drizzle
2008-07-10,3,29.6,20.6,0.0,15.2,Overcast
2008-07-11,3,29.2,17.5,0.0,12.0,Overcast
2008-07-12,3,28.8,19.2,0.0,16.9,Overcast
2008-07-13,2,28.4,20.2,0.0,19.9,Partly cloudy
2008-07-14,61,27.4,19.5,4.6,11.7,Slight rain
2008-07-15,2,30.3,18.4,0.0,11.2,Partly cloudy
2008-07-16,1,31.3,19.9,0.0,12.4,Mainly clear
2008-07-17,55,33.2,20.0,1.2,9.5,Dense drizzle
2008-07-18,3,34.3,21.3,0.0,9.8,Overcast
2008-07-19,55,34.4,24.4,1.1,15.5,Dense drizzle
2008-07-20,3,33.4,24.2,0.0,20.8,Overcast
2008-07-21,3,32.4,24.6,0.0,13.5,Overcast
2008-07-22,61,30.8,22.0,6.5,13.8,Slight rain
2008-07-23,61,27.1,21.8,13.3,17.1,Slight rain
2008-07-24,63,26.9,20.4,21.9,16.6,Moderate rain
2008-07-25,3,28.7,17.0,0.0,11.5,Overcast
2008-07-26,2,28.9,19.1,0.0,16.6,Partly cloudy
2008-07-27,61,27.2,21.0,4.1,15.2,Slight rain
2008-07-28,3,29.0,18.8,0.0,10.1,Overcast
2008-07-29,3,30.7,19.6,0.0,15.8,Overcast
2008-07-30,55,29.5,19.6,1.2,10.5,Dense drizzle
2008-07-31,61,31.4,21.9,3.5,15.9,Slight rain
2008-08-01,2,30.6,20.3,0.0,10.6,Partly cloudy
2008-08-02,61,27.0,21.3,4.6,10.1,Slight rain
2008-08-03,1,27.9,18.4,0.0,17.8,Mainly clear
2008-08-04,3,28.4,18.7,0.0,15.8,Overcast
2008-08-05,3,29.3,18.2,0.0,14.3,Overcast
2008-08-06,63,30.5,21.9,6.3,16.3,Moderate rain
2008-08-07,51,28.8,19.1,0.2,10.4,Light drizzle
2008-08-08,63,25.9,17.7,8.0,14.7,Moderate rain
2008-08-09,3,26.1,16.9,0.0,13.3,Overcast
2008-08-10,63,27.9,17.2,18.4,15.7,Moderate rain
2008-08-11,61,22.4,17.5,7.4,14.5,Slight rain
2008-08-12,51,26.0,15.5,0.1,14.3,Light drizzle
2008-08-13,3,26.2,15.9,0.0,13.2,Overcast
2008-08-14,63,27.9,18.4,5.3,8.4,Moderate rain
2008-08-15,63,25.7,17.9,16.1,8.9,Moderate rain
2008-08-16,51,26.7,17.2,0.3,15.0,Light drizzle
2008-08-17,3,28.2,16.4,0.0,11.5,Overcast
2008-08-18,3,30.2,18.5,0.0,13.0,Overcast
2008-08-19,51,27.9,19.1,0.5,16.8,Light drizzle
2008-08-20,0,24.9,14.4,0.0,14.4,Clear sky
2008-08-21,2,25.9,14.7,0.0,10.6,Partly cloudy
2008-08-22,0,26.1,16.8,0.0,13.5,Clear sky
2008-08-23,3,25.7,17.6,0.0,11.0,Overcast
2008-08-24,2,26.5,18.0,0.0,14.1,Partly cloudy
2008-08-25,55,28.8,20.8,1.2,15.8,Dense drizzle
2008-08-26,3,26.5,16.1,0.0,15.0,Overcast
2008-08-27,3,24.3,15.4,0.0,12.8,Overcast
2008-08-28,3,26.5,16.6,0.0,12.5,Overcast
2008-08-29,61,25.1,16.9,6.1,11.4,Slight rain
2008-08-30,61,28.4,19.0,6.1,10.1,Slight rain
2008-08-31,0,28.7,17.8,0.0,13.7,Clear sky
2008-09-01,0,29.2,16.4,0.0,11.5,Clear sky
2008-09-02,3,30.1,17.6,0.0,11.6,Overcast
2008-09-03,53,28.3,19.2,1.1,12.0,Moderate drizzle
2008-09-04,3,32.0,19.2,0.0,14.2,Overcast
2008-09-05,51,29.3,21.4,0.4,20.4,Light drizzle
2008-09-06,65,27.4,21.8,57.3,32.9,Heavy rain
2008-09-07,53,26.3,19.3,1.0,34.0,Moderate drizzle
2008-09-08,3,26.5,16.7,0.0,11.6,Overcast
2008-09-09,53,23.3,19.6,2.2,15.5,Moderate drizzle
2008-09-10,3,21.6,16.3,0.0,12.8,Overcast
2008-09-11,3,21.1,15.5,0.0,12.1,Overcast
2008-09-12,63,20.5,17.8,15.9,15.5,Moderate rain
2008-09-13,51,25.4,18.7,0.7,10.7,Light drizzle
2008-09-14,53,30.1,20.9,1.6,20.0,Moderate drizzle
2008-09-15,3,26.9,20.0,0.0,23.4,Overcast
2008-09-16,3,20.9,15.5,0.0,15.1,Overcast
2008-09-17,3,22.2,14.4,0.0,11.2,Overcast
2008-09-18,2,22.4,13.7,0.0,17.9,Partly cloudy
2008-09-19,3,17.5,12.2,0.0,15.7,Overcast
2008-09-20,3,19.3,12.2,0.0,9.8,Overcast
2008-09-21,3,25.5,10.6,0.0,9.7,Overcast
2008-09-22,3,22.2,15.3,0.0,15.7,Overcast
2008-09-23,1,20.5,13.1,0.0,14.0,Mainly clear
2008-09-24,3,20.4,11.2,0.0,13.4,Overcast
2008-09-25,51,18.7,13.0,0.1,24.2,Light drizzle
2008-09-26,65,18.0,14.7,46.2,26.7,Heavy rain
2008-09-27,63,19.9,16.4,22.2,14.1,Moderate rain
2008-09-28,61,22.8,18.5,8.2,6.6,Slight rain
2008-09-29,51,22.5,17.0,0.8,16.6,Light drizzle
2008-09-30,3,21.2,13.7,0.0,10.3,Overcast
2008-10-01,51,21.0,15.3,0.6,11.2,Light drizzle
2008-10-02,3,17.0,11.7,0.0,23.6,Overcast
2008-10-03,3,18.8,10.3,0.0,26.4,Overcast
2008-10-04,51,16.8,8.0,0.2,10.0,Light drizzle
2008-10-05,53,17.1,12.2,3.8,10.2,Moderate drizzle
2008-10-06,3,16.5,9.5,0.0,15.1,Overcast
2008-10-07,0,16.9,6.3,0.0,11.9,Clear sky
2008-10-08,3,17.9,6.8,0.0,13.6,Overcast
2008-10-09,53,23.2,13.8,3.5,16.7,Moderate drizzle
2008-10-10,3,21.8,11.5,0.0,13.7,Overcast
2008-10-11,1,19.6,10.3,0.0,12.6,Mainly clear
2008-10-12,3,20.0,9.7,0.0,10.1,Overcast
2008-10-13,3,23.8,12.1,0.0,10.2,Overcast
2008-10-14,3,21.2,12.7,0.0,12.6,Overcast
2008-10-15,3,21.0,14.0,0.0,12.2,Overcast
2008-10-16,53,25.4,14.2,0.9,18.7,Moderate drizzle
2008-10-17,0,15.5,10.2,0.0,15.9,Clear sky
2008-10-18,3,13.1,7.5,0.0,18.8,Overcast
2008-10-19,3,12.3,6.2,0.0,21.4,Overcast
2008-10-20,2,15.9,3.8,0.0,11.8,Partly cloudy
2008-10-21,3,16.1,5.3,0.0,23.7,Overcast
2008-10-22,3,11.1,6.1,0.0,26.3,Overcast
2008-10-23,0,11.4,3.5,0.0,14.8,Clear sky
2008-10-24,3,12.8,2.8,0.0,11.6,Overcast
2008-10-25,63,18.2,10.0,21.3,34.7,Moderate rain
2008-10-26,61,16.5,8.1,3.9,15.8,Slight rain
2008-10-27,3,16.1,7.6,0.0,18.7,Overcast
2008-10-28,63,9.0,3.7,50.5,32.6,Moderate rain
2008-10-29,51,8.2,3.1,0.5,25.7,Light drizzle
2008-10-30,3,9.0,1.6,0.0,20.5,Overcast
2008-10-31,0,15.2,1.0,0.0,16.0,Clear sky
2008-11-01,3,18.1,6.9,0.0,15.7,Overcast
2008-11-02,3,9.1,4.2,0.0,15.8,Overcast
2008-11-03,3,15.0,4.8,0.0,10.3,Overcast
2008-11-04,3,15.9,8.3,0.0,7.3,Overcast
2008-11-05,55,15.9,10.8,3.8,26.1,Dense drizzle
2008-11-06,51,15.4,13.6,1.3,28.2,Light drizzle
2008-11-07,3,16.8,13.6,0.0,11.2,Overcast
2008-11-08,61,16.3,12.4,6.6,15.5,Slight rain
2008-11-09,51,13.1,6.2,0.2,18.7,Light drizzle
2008-11-10,3,9.7,4.2,0.0,19.5,Overcast
2008-11-11,3,9.7,1.8,0.0,14.4,Overcast
2008-11-12,3,9.4,2.3,0.0,7.5,Overcast
2008-11-13,61,13.5,5.2,8.0,14.3,Slight rain
2008-11-14,51,16.5,12.3,0.7,11.3,Light drizzle
2008-11-15,63,18.0,12.9,24.3,27.0,Moderate rain
2008-11-16,53,15.7,5.5,1.9,28.8,Moderate drizzle
2008-11-17,3,7.6,2.0,0.0,19.4,Overcast
2008-11-18,3,4.7,-0.6,0.0,22.7,Overcast
2008-11-19,3,1.8,-3.3,0.0,22.1,Overcast
2008-11-20,3,3.3,-3.7,0.0,14.8,Overcast
2008-11-21,3,2.5,-4.0,0.0,19.5,Overcast
2008-11-22,71,-0.1,-4.7,0.1,30.0,Slight snow fall
2008-11-23,2,2.4,-4.3,0.0,15.3,Partly cloudy
2008-11-24,51,8.4,-3.2,0.2,13.8,Light drizzle
2008-11-25,61,6.9,0.3,14.9,15.9,Slight rain
2008-11-26,3,7.4,-0.3,0.0,18.9,Overcast
2008-11-27,3,6.3,-2.0,0.0,15.5,Overcast
2008-11-28,3,8.1,-1.3,0.0,21.5,Overcast
2008-11-29,3,6.7,-2.6,0.0,14.0,Overcast
2008-11-30,61,7.8,-1.7,10.2,23.4,Slight rain
2008-12-01,61,12.3,5.8,5.8,21.3,Slight rain
2008-12-02,3,7.4,0.0,0.0,17.1,Overcast
2008-12-03,0,5.2,-3.2,0.0,12.1,Clear sky
2008-12-04,51,9.6,0.1,0.9,14.7,Light drizzle
2008-12-05,3,4.4,-1.7,0.0,12.3,Overcast
2008-12-06,71,1.8,-3.8,0.4,9.6,Slight snow fall
2008-12-07,73,2.3,-5.1,0.8,29.9,Moderate snow fall
2008-12-08,2,-1.6,-6.9,0.0,27.0,Partly cloudy
2008-12-09,51,10.1,-4.9,0.1,22.3,Light drizzle
2008-12-10,63,14.7,5.4,14.8,25.0,Moderate rain
2008-12-11,63,4.6,2.7,28.8,23.1,Moderate rain
